16	1985012812	17.3	66.1	65
16	1985012818	17.7	66	70
16	1985012900	18.2	65.7	70
16	1985012906	18.6	65.2	70
16	1985012912	19	64.6	70
16	1985012918	19.3	64.1	70
16	1985013000	19.7	63.6	65
16	1985013006	20	63	60
16	1985013012	20.4	62.3	55
16	1985013018	21	61.4	50
16	1985013100	22.2	60.6	45
16	1985013106	23.7	60.4	40
16	1985013112	25.3	60.7	35
16	1985013118	26.9	61.3	30
16	1985020100	28.6	62.3	30
17	1985012900	18	120.6	25
17	1985012906	18.1	119.8	30
17	1985012912	18.2	119.1	35
17	1985012918	18.2	118.5	40
17	1985013000	18.1	118	45
17	1985013006	18.1	117.4	50
17	1985013012	18.4	117.1	55
17	1985013018	19.2	117.1	50
17	1985013100	20.2	117	45
17	1985013106	21.2	117	40
17	1985013112	22.2	116.9	35
19	1985020506	12.2	70.1	30
19	1985020512	12.8	69.6	35
19	1985020518	13.3	68.9	35
19	1985020600	13.8	68.2	35
19	1985020606	14.3	67.4	30
19	1985020612	14.8	66.7	30
19	1985020618	15.3	65.9	30
19	1985020700	15.1	65	25
19	1985020706	14.8	63.9	25
19	1985020712	15.6	62.1	25
19	1985020718	16.4	60.2	30
19	1985020800	16.5	58.8	30
19	1985020806	16.5	57.5	35
19	1985020812	16.4	56.5	35
19	1985020818	16.4	55.4	40
19	1985020900	16.4	54.3	45
19	1985020906	16.6	53.1	50
19	1985020912	17.2	51.8	50
19	1985020918	17.8	50.5	50
19	1985021000	18.3	49.3	40
19	1985021006	18.7	48.1	30
19	1985021012	18.9	46.9	25
19	1985021018	19	45.8	20
19	1985021100	19	44.8	15
19	1985021106	19	44.1	15
20	1985021018	14.4	127.2	20
20	1985021100	14.4	126.7	20
20	1985021106	14.4	126	25
20	1985021112	14.5	125.2	25
20	1985021118	14.6	124.3	30
20	1985021200	14.8	123.5	30
20	1985021206	15	122.6	35
20	1985021212	15.4	121.6	40
20	1985021218	15.8	120.4	45
20	1985021300	16	119.2	50
20	1985021306	16.2	117.8	55
20	1985021312	16.5	116.3	55
20	1985021318	16.8	114.6	55
20	1985021400	17.2	112.8	55
20	1985021406	17.7	111	55
20	1985021412	18.2	109.2	55
20	1985021418	18.7	107.4	55
20	1985021500	19.2	105.6	55
20	1985021506	19.6	103.7	50
20	1985021512	19.9	101.8	45
20	1985021518	19.9	99.9	40
20	1985021600	19.3	98	40
20	1985021606	18.6	96.2	35
20	1985021612	18.4	94.6	35
20	1985021618	18.4	93.1	30
20	1985021700	18.5	91.6	30
20	1985021706	18.6	90.3	25
20	1985021712	18.9	89.3	25
20	1985021718	19.2	88.2	20
20	1985021800	19.2	87.2	20
20	1985021806	19	86.1	20
21	1985021300	18.1	60.1	25
21	1985021306	18.8	59.5	30
21	1985021312	18.8	59.1	30
21	1985021318	18.3	58.8	30
21	1985021400	17.7	58.5	30
21	1985021406	17	58.3	30
21	1985021412	16.3	58	35
21	1985021418	15.9	57.7	35
21	1985021500	15.9	57.3	35
21	1985021506	16	57.1	35
21	1985021512	16.1	56.8	40
21	1985021518	16.1	56.5	40
21	1985021600	16.2	56.2	40
21	1985021606	16.2	55.9	45
21	1985021612	16.3	55.7	45
21	1985021618	16.3	55.6	45
21	1985021700	16.4	55.4	45
21	1985021706	16.4	55.1	45
21	1985021712	16.5	54.8	45
21	1985021718	16.5	54.5	45
21	1985021800	16.6	54.2	45
21	1985021806	16.6	53.8	45
21	1985021812	16.7	53.4	40
21	1985021818	16.7	53.1	40
21	1985021900	16.8	52.8	40
21	1985021906	16.9	52.5	40
21	1985021912	17.1	52.2	40
21	1985021918	17.3	51.9	40
21	1985022000	17.5	51.7	45
21	1985022006	17.9	51.2	45
21	1985022012	18.4	50.8	50
21	1985022018	18.9	50.6	50
21	1985022100	19.5	50.4	55
21	1985022106	20	50.2	55
21	1985022112	20.6	50.1	60
21	1985022118	21.1	50	65
21	1985022200	21.6	50.1	65
21	1985022206	22	50.3	65
21	1985022212	22.3	50.5	60
21	1985022218	22.6	50.7	60
21	1985022300	22.8	50.9	55
21	1985022306	23	51.2	55
21	1985022312	23.2	51.5	50
21	1985022318	23.5	52	50
21	1985022400	23.8	52.5	45
21	1985022406	24	52.8	45
21	1985022412	24.3	52.9	40
21	1985022418	24.7	52.9	40
21	1985022500	25.1	52.8	35
21	1985022506	25.6	52.9	35
21	1985022512	26.2	53	30
21	1985022518	26.6	53.3	30
21	1985022600	26.9	53.8	30
22	1985021306	12	101.2	25
22	1985021312	12.4	100	25
22	1985021318	12.7	99.7	30
22	1985021400	13	100.3	35
22	1985021406	13.2	100.8	40
22	1985021412	13.1	101.2	40
22	1985021418	13	101.6	40
22	1985021500	12.9	102.1	40
22	1985021506	12.9	102.6	40
22	1985021512	12.9	103.2	40
22	1985021518	13	103.8	45
22	1985021600	13.3	104.4	45
22	1985021606	13.8	105	45
22	1985021612	14.4	105.5	50
22	1985021618	14.9	105.5	50
22	1985021700	15.4	104.9	50
22	1985021706	15.9	104.2	45
22	1985021712	16.3	103.7	45
22	1985021718	16.7	103.1	45
22	1985021800	17.1	102.5	45
22	1985021806	17.5	101.9	45
22	1985021812	18	101.3	45
22	1985021818	18.5	100.7	45
22	1985021900	19.1	100.2	45
22	1985021906	19.6	99.9	40
22	1985021912	20.1	99.5	40
22	1985021918	20.6	99.2	40
22	1985022000	21.1	98.8	40
22	1985022006	21.7	98.2	40
22	1985022012	22.4	97.3	40
22	1985022018	23.4	96.4	35
22	1985022100	24.5	95.5	35
22	1985022106	25.9	94.5	30
23	1985021312	14.9	44.1	25
23	1985021318	14.9	44.6	30
23	1985021400	14.9	45.1	35
23	1985021406	14.9	45.6	40
23	1985021412	14.8	46.1	40
23	1985021418	14.6	46.3	40
23	1985021500	14.2	46.2	40
23	1985021506	13.8	45.9	40
23	1985021512	13.4	45.6	45
23	1985021518	13	45.4	50
23	1985021600	12.6	45.5	50
23	1985021606	12.3	45.8	50
23	1985021612	12.1	46.1	45
23	1985021618	12	46.4	45
23	1985021700	12	46.8	40
23	1985021706	12.2	47.1	40
23	1985021712	12.4	47.5	35
23	1985021718	12.7	47.7	35
23	1985021800	13	47.8	35
23	1985021806	13.3	47.9	35
23	1985021812	13.6	48	30
23	1985021818	13.9	48.1	25
23	1985021900	14.2	48.2	20
24	1985021606	12.6	124.3	30
24	1985021612	13.1	123.2	25
24	1985021618	13.4	122.3	25
24	1985021700	13.6	121.5	25
24	1985021706	13.8	120.8	25
24	1985021712	13.9	119.9	25
24	1985021718	14	119.1	30
24	1985021800	14.2	118.5	30
24	1985021806	14.4	117.9	30
24	1985021812	14.7	117.4	30
24	1985021818	15	116.9	35
24	1985021900	15.1	116.3	40
24	1985021906	15.2	115.6	45
24	1985021912	15.2	114.8	50
24	1985021918	15.3	114	55
24	1985022000	15.3	113.2	60
24	1985022006	15.4	112.3	65
24	1985022012	15.5	111.5	70
24	1985022018	15.6	110.6	75
24	1985022100	15.7	109.7	70
24	1985022106	15.9	108.8	65
24	1985022112	16.1	107.7	65
24	1985022118	16.3	106.5	60
24	1985022200	16.6	105.4	55
24	1985022206	16.9	104.3	55
24	1985022212	17.3	103.5	55
24	1985022218	17.8	102.7	55
24	1985022300	18.4	102	55
24	1985022306	19.2	101.2	55
24	1985022312	20	100.3	55
24	1985022318	20.9	99.4	55
24	1985022400	21.8	98.5	55
24	1985022406	22.8	97.5	55
